ID1	ID2	ID5	ID18	ID14	IDA	IDB
PD37226l5_control	0.209988685698811	0.0530821092184477	0.627032812575121	0.10989639250762	0	0	0
PD37457b4_control	0.268805053935588	0.244599119073151	0.48659582699126	0	0	0	0
PD37457h2_control	0.306100423075402	0.120266291068347	0.573633285856251	0	0	0	0
PD37266d_lo0002_control	0.315276117224794	0.147580902859325	0.367641518955959	0.169501460959921	0	0	0
PD37266d_lo0012_control	0.258626673615711	0.138942392113446	0.602430934270843	0	0	0	0
PD37266e_lo0010_control	0.426629381040317	0.11028043701681	0.267723388915863	0.195366793027009	0	0	0
PD37449e_lo0006_control	0.130165433418166	0.179906119465468	0.288436383811026	0.40149206330534	0	0	0
PD37449d_lo0012_control	0.210765052456952	0.0934995218834632	0.292725828474647	0.403009597184939	0	0	0
PD37457i5_control	0.333346276711449	0.2678254541109	0.398828269177652	0	0	0	0
PD37510b4_control	0.168477134483855	0.168261636281335	0.217266131018097	0	0.445995098216713	0	0
PD37510b7_control	0.0769565660050897	0.194936656064566	0.224422758963211	0.503684018967132	0	0	0
PD37510b8_control	0.155298539703818	0.287766691819047	0.165688055681435	0.391246712795699	0	0	0
PD37513b5_control	0.572093353416947	0.121627236950385	0.306279409632667	0	0	0	0
PD37514b8_control	0.269818002054388	0.165359890302337	0.564822107643275	0	0	0	0
