parent,node,branch.length,label,isTip,x,y,branch,angle
103,44,1284,PD34201a_t44,TRUE,1313,20,671,128.571428571429
104,45,991,PD34201a_c4,TRUE,991,8,495.5,51.4285714285714
107,46,605,PD34201a_s10,TRUE,1171,11,868.5,70.7142857142857
107,47,358,PD34201a_s11,TRUE,924,12,745,77.1428571428571
106,48,917,PD34201a_s20,TRUE,919,10,460.5,64.2857142857143
105,49,989,PD34201a_s24,TRUE,990,9,495.5,57.8571428571429
109,50,1093,PD34201a_s18,TRUE,1171,6,624.5,38.5714285714286
109,51,1373,PD34201a_s31,TRUE,1451,7,764.5,45
108,52,1170,PD34201a_s36,TRUE,1188,5,603,32.1428571428571
58,53,834,PD34201a_c27,TRUE,834,4,417,25.7142857142857
110,54,1014,PD34201a_c10,TRUE,1024,1,517,6.42857142857143
111,55,1029,PD34201a_c35,TRUE,1040,2,525.5,12.8571428571429
111,56,1035,PD34201a_c42,TRUE,1046,3,528.5,19.2857142857143
57,57,0,NA,FALSE,0,5.726806640625,0,36.815185546875
57,58,0,NA,FALSE,0,9.70361328125,0,62.38037109375
58,59,0,NA,FALSE,0,15.4072265625,0,99.0464564732143
59,60,0,NA,FALSE,0,25.064453125,0,161.128627232143
60,61,0,NA,FALSE,0,36.76171875,0,236.325334821429
61,62,0,NA,FALSE,0,42.7734375,0,274.972098214286
62,63,0,NA,FALSE,0,48.484375,0,311.685267857143
63,64,0,NA,FALSE,0,45.625,0,293.303571428571
64,65,5,NA,FALSE,5,44.5,2.5,286.071428571429
64,66,0,NA,FALSE,0,46.75,0,300.535714285714
66,67,7,NA,FALSE,7,47.5,3.5,305.357142857143
63,68,3,NA,FALSE,3,51.34375,1.5,330.066964285714
68,69,0,NA,FALSE,3,49.75,3,319.821428571429
69,70,140,NA,FALSE,143,50.5,73,324.642857142857
68,71,19,NA,FALSE,22,52.9375,12.5,340.3125
71,72,0,NA,FALSE,22,53.875,22,346.339285714286
72,73,5,NA,FALSE,27,54.75,24.5,351.964285714286
73,74,1,NA,FALSE,28,55.5,27.5,356.785714285714
62,75,0,NA,FALSE,0,37.0625,0,238.258928571429
75,76,7,NA,FALSE,7,34.5,3.5,221.785714285714
76,77,385,NA,FALSE,392,33.5,199.5,215.357142857143
76,78,29,NA,FALSE,36,35.5,21.5,228.214285714286
75,79,18,NA,FALSE,18,39.625,9,254.732142857143
79,80,14,NA,FALSE,32,41.5,25,266.785714285714
80,81,0,NA,FALSE,32,40.5,32,260.357142857143
80,82,5,NA,FALSE,37,42.5,34.5,273.214285714286
79,83,5,NA,FALSE,23,37.75,20.5,242.678571428571
83,84,326,NA,FALSE,349,38.5,186,247.5
61,85,22,NA,FALSE,22,30.75,11,197.678571428571
85,86,12,NA,FALSE,34,31.5,28,202.5
60,87,0,NA,FALSE,0,13.3671875,0,85.9319196428572
87,88,0,NA,FALSE,0,17.796875,0,114.408482142857
88,89,7,NA,FALSE,7,14.3125,3.5,92.0089285714286
89,90,2,NA,FALSE,9,15.625,8,100.446428571429
90,91,5,NA,FALSE,14,14.5,11.5,93.2142857142857
90,92,2,NA,FALSE,11,16.75,10,107.678571428571
92,93,0,NA,FALSE,11,17.5,11,112.5
88,94,7,NA,FALSE,7,21.28125,3.5,136.808035714286
94,95,10,NA,FALSE,17,23.0625,12,148.258928571429
95,96,0,NA,FALSE,17,24.625,17,158.303571428571
96,97,14,NA,FALSE,31,26.25,24,168.75
97,98,13,NA,FALSE,44,24.75,37.5,159.107142857143
98,99,64,NA,FALSE,108,25.5,76,163.928571428571
97,100,12,NA,FALSE,43,27.75,37,178.392857142857
100,101,17,NA,FALSE,60,28.5,51.5,183.214285714286
95,102,24,NA,FALSE,41,21.5,29,138.214285714286
94,103,22,NA,FALSE,29,19.5,18,125.357142857143
87,104,0,NA,FALSE,0,8.9375,0,57.4553571428571
104,105,1,NA,FALSE,1,9.875,0.5,63.4821428571429
105,106,1,NA,FALSE,2,10.75,1.5,69.1071428571429
106,107,564,NA,FALSE,566,11.5,284,73.9285714285714
59,108,18,NA,FALSE,18,5.75,9,36.9642857142857
108,109,60,NA,FALSE,78,6.5,48,41.7857142857143
57,110,10,NA,FALSE,10,1.75,5,11.25
110,111,1,NA,FALSE,11,2.5,10.5,16.0714285714286
