parent,node,branch.length,label,isTip,x,y,branch,angle
77,30,1302,PD34200a_s4,TRUE,1315,14,664,114.545454545455
77,31,1553,PD34200a_s8,TRUE,1566,15,789.5,122.727272727273
79,32,1668,PD34200a_t12,TRUE,1698,11,864,90
80,33,2,PD34200a_t14,TRUE,2373,12,2372,98.1818181818182
80,34,0,PD34200a_t20,TRUE,2371,13,2371,106.363636363636
78,35,1936,PD34200a_t16,TRUE,1944,10,976,81.8181818181818
83,36,1510,PD34200a_s10,TRUE,1533,4,778,32.7272727272727
83,37,1553,PD34200a_s3,TRUE,1576,5,799.5,40.9090909090909
82,38,1103,PD34200a_s2,TRUE,1114,3,562.5,24.5454545454545
86,39,1351,PD34200a_s18,TRUE,1390,8,714.5,65.4545454545455
86,40,1508,PD34200a_s29,TRUE,1547,9,793,73.6363636363636
85,41,1370,PD34200a_s22,TRUE,1394,7,709,57.2727272727273
84,42,1200,PD34200a_s27,TRUE,1220,6,620,49.0909090909091
87,43,1645,PD34200a_t3,TRUE,1659,1,836.5,8.18181818181818
87,44,1655,PD34200a_t6,TRUE,1669,2,841.5,16.3636363636364
45,45,0,,FALSE,0,5.56838989257812,0,45.5595536665483
45,46,0,7,FALSE,0,9.63677978515625,0,78.8463800603693
46,47,0,0,FALSE,0,13.9610595703125,0,114.22685102983
47,48,0,0,FALSE,0,17.047119140625,0,139.476429332386
48,49,0,0,FALSE,0,19.59423828125,0,160.316495028409
49,50,0,2,FALSE,0,22.6884765625,0,185.632990056818
50,51,4,100,FALSE,4,26.626953125,2,217.856889204545
51,52,7,100,FALSE,11,31.12890625,7.5,254.691051136364
52,53,6,100,FALSE,17,34.5078125,14,282.336647727273
53,54,2,100,FALSE,19,37.328125,18,305.411931818182
54,55,16,100,FALSE,35,38.65625,27,316.278409090909
55,56,5,100,FALSE,40,40.3125,37.5,329.829545454545
56,57,0,38,FALSE,40,41.875,40,342.613636363636
57,58,50,100,FALSE,90,42.75,65,349.772727272727
58,59,987,100,FALSE,1077,43.5,583.5,355.909090909091
56,60,61,100,FALSE,101,38.75,70.5,317.045454545455
60,61,1818,100,FALSE,1919,39.5,1010,323.181818181818
53,62,11,100,FALSE,28,31.6875,22.5,259.261363636364
62,63,1,100,FALSE,29,32.875,28.5,268.977272727273
63,64,9,100,FALSE,38,33.75,33.5,276.136363636364
64,65,20,100,FALSE,58,34.5,48,282.272727272727
62,66,2081,100,FALSE,2109,30.5,1068.5,249.545454545455
52,67,18,100,FALSE,29,27.75,20,227.045454545455
67,68,7,100,FALSE,36,28.5,32.5,233.181818181818
51,69,14,100,FALSE,18,22.125,11,181.022727272727
69,70,15,100,FALSE,33,23.25,25.5,190.227272727273
70,71,14,100,FALSE,47,24.5,40,200.454545454545
71,72,353,100,FALSE,400,23.5,223.5,192.272727272727
71,73,394,100,FALSE,441,25.5,244,208.636363636364
50,74,0,9,FALSE,0,18.75,0,153.409090909091
74,75,117,100,FALSE,117,19.5,58.5,159.545454545455
49,76,57,100,FALSE,57,16.5,28.5,135
48,77,13,100,FALSE,13,14.5,6.5,118.636363636364
47,78,8,100,FALSE,8,10.875,4,88.9772727272727
78,79,22,100,FALSE,30,11.75,19,96.1363636363636
79,80,2341,100,FALSE,2371,12.5,1200.5,102.272727272727
46,81,0,3,FALSE,0,5.3125,0,43.4659090909091
81,82,11,100,FALSE,11,3.75,5.5,30.6818181818182
82,83,12,100,FALSE,23,4.5,17,36.8181818181818
81,84,20,100,FALSE,20,6.875,10,56.25
84,85,4,100,FALSE,24,7.75,22,63.4090909090909
85,86,15,100,FALSE,39,8.5,31.5,69.5454545454545
45,87,14,100,FALSE,14,1.5,7,12.2727272727273
